start_time_ns,duration,label,metadata
2040499872383075,14490,INV,"size_bytes=37"
2040499874037115,5200,INV,"size_bytes=37"
2040499894861547,240670,TX,"size_bytes=387|tx=8f62e1fd04b8705de7037902cf0296b58675789521dfe01c863150bd7c7c25dd"
2040499895114137,5540,INV,"size_bytes=37"
2040499912728348,9990,INV,"size_bytes=37"
2040499914947818,145820,TX,"size_bytes=223|tx=f6bdfd5c2e9101dc52d9bd5a334a512503aa3fa52823bf3f51cc0445ecb299bb"
2040499974334651,10690,INV,"size_bytes=37"
2040499990581262,7620,INV,"size_bytes=37"
2040499997875243,172810,TX,"size_bytes=223|tx=a091e409fba01570a5a7b33b1333eb8fff4625f644a14932ef7ebeaf13cd1e1d"
2040500850477722,14000,INV,"size_bytes=37"
2040500854370893,6690,INV,"size_bytes=37"
2040500861637683,173780,TX,"size_bytes=205|tx=30ff9f77511d15589127f8eb480a012854c77356aadd4623d1852f2fed599fcc"
2040500939569737,14650,INV,"size_bytes=37"
2040500949051888,10740,INV,"size_bytes=73"
2040500955216528,131600,TX,"size_bytes=193|tx=8c79e066744d07afada6dde9c0181c99d75d88c6b8b4c5dd2bae291fdf0da99a"
2040500955360828,4190,INV,"size_bytes=37"
2040500959691618,167510,TX,"size_bytes=326|tx=19073a2cfa359ec6fa3c369069e32ca9e0aab8206e153b1347df3a7ba330c9c4"
2040500989956360,7780,INV,"size_bytes=37"
2040501009550171,7630,INV,"size_bytes=37"
2040501009573151,116010,TX,"size_bytes=193|tx=9efe6fb0ab7d8a9061b7dbcdec95865629d2f2a11b95ee1eded8925fd222a84e"
2040501027482943,11490,INV,"size_bytes=37"
2040501029702823,7360,INV,"size_bytes=37"
2040501043737564,210830,TX,"size_bytes=415|tx=5ef79487dcdc877d87853c5f55b983be70eaca16f051489f583b75272404f76f"
2040501174785841,6880,INV,"size_bytes=37"
2040501187108982,3900,INV,"size_bytes=37"
2040501199465602,156510,TX,"size_bytes=458|tx=c1138c47c8de578fe0c78dba4fab66bbe31d830b83dc4e5254106c3c1c421be9"
2040501422962755,5530,INV,"size_bytes=37"
2040501438631056,2980,INV,"size_bytes=37"
2040501447050767,121590,TX,"size_bytes=226|tx=94bf7b6fb637d4919475aa9d308cf5eb13d7850920c589ba874799b0c7616ce5"
2040501543394412,5660,INV,"size_bytes=37"
2040501874464811,6270,INV,"size_bytes=37"
2040501878378861,3340,INV,"size_bytes=37"
2040501885704112,461080,TX,"size_bytes=965|tx=ec45c1f1ffecf17f317007b13f0a9d22a3c8cb245c13ba273f4d68a5a7a0d4f8"
2040501898012933,5010,INV,"size_bytes=37"
2040501904714633,4910,INV,"size_bytes=37"
2040501920966034,174050,TX,"size_bytes=312|tx=440cdd0ed55a90716aa8c8fc8139e417b86e676bc44ec698793b1b71fdeb5a51"
2040502171433459,13590,INV,"size_bytes=37"
2040502176398819,5920,INV,"size_bytes=37"
2040502188749710,289830,TX,"size_bytes=404|tx=277d4297f11849798dc9342b3fb50a64bb602a4fe42db3dd9a1643224f3e224d"
2040502378644311,13040,INV,"size_bytes=37"
2040502400484641,11360,INV,"size_bytes=37"
2040502412821262,170760,TX,"size_bytes=223|tx=1f6aebd32a67f611cf706a011d8b92feb82397ef75267b209b2b6ccf39c9354d"
2040502801051965,48720,INV,"size_bytes=649"
2040503497385405,15610,INV,"size_bytes=37"
2040503507459695,12860,INV,"size_bytes=37"
2040503517490336,135350,TX,"size_bytes=221|tx=9ac535fc47cf1e66376d6c1f697de6b7e3b09cb89074f21040620eb83e4ea064"
2040503761744350,14680,INV,"size_bytes=37"
2040503863670346,16340,INV,"size_bytes=37"
2040503874350647,398530,TX,"size_bytes=590|tx=f6955d95c541e263d5fc625a8ea7ff4b9e21ecd7048a944e36133f7462429d3b"
2040503902938178,8740,INV,"size_bytes=37"
2040503910171089,10420,INV,"size_bytes=37"
2040503918592239,168490,TX,"size_bytes=451|tx=44662b81688d800417395837b2e3c0032770d94ba6c6b70bb3c8df2c7e03d2bc"
2040504539839895,13270,INV,"size_bytes=37"
2040504552151056,8520,INV,"size_bytes=37"
2040504558864157,145460,TX,"size_bytes=223|tx=50b9c9ca697605ad36ab85e8fdebed6e9cf6275f0a21c1618f15a7b26096d6c8"
2040504599772359,13760,INV,"size_bytes=73"
2040504679896273,12800,INV,"size_bytes=37"
2040504959425179,20190,INV,"size_bytes=145"
2040505226071945,20250,INV,"size_bytes=145"
2040505979522058,13960,INV,"size_bytes=37"
2040506000796989,13580,INV,"size_bytes=37"
2040506001889230,262880,TX,"size_bytes=521|tx=97c55c8cf1d5b795eba5af0a2cf95f71f65f9210ba151d3601f2aa662da4a1e8"
2040506595141504,17060,INV,"size_bytes=73"
2040506602404764,8360,INV,"size_bytes=73"
2040506811430516,295090,TX,"size_bytes=531|tx=335ba34dda25455e472ff2dc3d04e2a94c9f6491b1bc275c84825031a8cbe8b2"
2040506811742066,121660,TX,"size_bytes=249|tx=000f71284e7a39e832cf95614ef7c54af3eeea2c39e84b71ff5d63cab31bc567"
2040506811872426,5090,INV,"size_bytes=37"
2040506836074117,10060,INV,"size_bytes=37"
2040506837140577,141950,TX,"size_bytes=234|tx=a847b44edb1e3a16de64c0918475975f2af16d4ba29db1dcee9279cb4b3c3148"
2040506916663662,5900,INV,"size_bytes=37"
2040506937945243,4010,INV,"size_bytes=37"
2040506940527424,277530,TX,"size_bytes=701|tx=c5573fdc1ffbbb94bc0275c014705a8984af9c00b50a65ea7cad55b608a041bb"
2040508614583800,13740,INV,"size_bytes=37"
2040508629121351,5650,INV,"size_bytes=37"
2040508634187321,213170,TX,"size_bytes=370|tx=e3f8349c641a20ab52aec66f9f9c1139916dd1b11bb6e5f0da7e1772955f04ad"
2040508861063194,14100,INV,"size_bytes=181"
2040509007256512,5670,INV,"size_bytes=37"
2040509007283282,3750,INV,"size_bytes=37"
2040509054336985,943260,TX,"size_bytes=2256|tx=2909c31dd2fd4b94de40f271e02827a52b010fb62a11e618ad60425de749c0d6"
2040509202198253,5110,INV,"size_bytes=37"
2040509211713684,3720,INV,"size_bytes=37"
2040509221807805,103500,TX,"size_bytes=221|tx=b4d8f6dc9b6329599aa56612674c545636a0e349ca5c6fad0da8d3dc48780188"
2040509250366306,5170,INV,"size_bytes=37"
2040509253724386,2730,INV,"size_bytes=37"
2040509272774248,5620,INV,"size_bytes=37"
2040509291285419,107100,TX,"size_bytes=224|tx=a4e9a9d2517f5a4a79fb00f2a6358bb988d312a20574b7c6932d47167645fc38"
2040509291397359,6260,INV,"size_bytes=73"
2040509313689570,101960,TX,"size_bytes=224|tx=deb84bfe553919c3b6b095facc75a31eeb9c3523befa9964db6d2a6eed307b34"
2040509314235840,80400,TX,"size_bytes=194|tx=876074a6e5d85ffa383c19bd4bfdd509d9f806bb8d8b484dd1f2c8d95e1465e4"
2040509314326550,2970,INV,"size_bytes=37"
2040509952306096,11961,INV,"size_bytes=37"
2040509968527127,3970,INV,"size_bytes=37"
2040509982549628,124000,TX,"size_bytes=345|tx=4a20e48e27f240000973246f393297a94268130f6c915afc82e4d7a2dc560148"
2040510064876853,5350,INV,"size_bytes=37"
2040510079448374,4190,INV,"size_bytes=37"
2040510079455484,86220,TX,"size_bytes=346|tx=7edaab4af293707597c64e5dad77b15762ab41b00f91e0b6d54966fcecf834f7"
2040510751675373,18280,GD,""
2040510795922475,9400,INV,"size_bytes=37"
2040510810480486,4510,INV,"size_bytes=37"
2040510814405676,110180,TX,"size_bytes=222|tx=2855e03eff2d8298b4d9c4659c30b85726da976d486548a662efc0ecd62fb577"
2040510970135675,6300,INV,"size_bytes=37"
2040510975734595,3080,INV,"size_bytes=37"
2040510983625816,98560,TX,"size_bytes=1005|tx=d23f9b7216be34046eaee6181b32af61eb6ce027cba1c35eb91a7586b86a3899"
2040511241847321,4980,INV,"size_bytes=37"
2040511245732721,2660,INV,"size_bytes=37"
2040511267064782,270810,TX,"size_bytes=699|tx=5f809b72655ddf6e66ee51d20b9331ee656e4288d0f09337519522c187706dee"
2040511454693273,5520,INV,"size_bytes=37"
2040511463077623,3090,INV,"size_bytes=37"
2040511474313174,84320,TX,"size_bytes=345|tx=acd5b866768c03e0af74a807af8618f2f6e5ab4fcdcfe1f707e31d5bb9051088"
2040511529741817,5900,INV,"size_bytes=37"
2040511532541757,3720,INV,"size_bytes=37"
2040511539839548,90630,TX,"size_bytes=345|tx=9acebabfd2b9fda8161dc30852af9de655a8073c70cf3497107a3c63a9946c74"
2040512908928896,13320,INV,"size_bytes=37"
2040512919575517,139580,TX,"size_bytes=345|tx=1013f8912051c7fe337f5f17cd908a48d41002f66818f2768746957ac412564a"
2040512935267968,4610,INV,"size_bytes=37"
2040512976710510,16760,GD,""
2040514011406100,22400,ADDRV2,""
2040514160958498,12820,INV,"size_bytes=37"
2040514164292718,4710,INV,"size_bytes=37"
2040514176078249,156490,TX,"size_bytes=478|tx=ed15ea5f85a4802f064be017633a2613b71421e6d5a93f6a12477c384d19148d"
2040514564848911,14000,INV,"size_bytes=37"
2040514580180612,201700,TX,"size_bytes=222|tx=2161404d834f0f3915f64092868018d664247b96702231b516fa2024bee8617c"
2040514584433472,10600,INV,"size_bytes=37"
2040514685284468,14750,INV,"size_bytes=37"
2040514688082408,7570,INV,"size_bytes=37"
2040514700410989,200940,TX,"size_bytes=370|tx=f696cb9e78da8ab0c7cdb565f289019c44e4d7f993e17c3067e82ace4ad8afa3"
2040515028685838,14880,INV,"size_bytes=37"
2040515032016828,4570,INV,"size_bytes=37"
2040515053886789,235470,TX,"size_bytes=257|tx=6f737b52c189a94cf3b5a7b55713831587bcdc62e7392c48b4f5057294bf88cb"
2040515076829341,9920,INV,"size_bytes=37"
2040515084674661,6820,INV,"size_bytes=37"
2040515089731122,124180,TX,"size_bytes=226|tx=3a024ed1e450ba8d71c45d6ad724e406af6cd85256cb04e1efc61a935b8adebd"
2040515658332874,15050,INV,"size_bytes=37"
2040515670144014,444981,TX,"size_bytes=806|tx=e429f8d0080a21a21d6ae2a43697212894d1c89d351b3a9ea05cb3ea551edabe"
2040515672872685,5200,INV,"size_bytes=37"
2040516002280004,13820,INV,"size_bytes=37"
2040516005063514,8670,INV,"size_bytes=37"
2040516098088330,27720,INV,"size_bytes=289"
2040516195015025,140150,TX,"size_bytes=150|tx=23e1e5f48da1e71abba264ccb05cf4e0642bc3672b2665d3c276bc993483aab5"
2040516195163565,5080,INV,"size_bytes=37"
2040516209533606,8570,INV,"size_bytes=37"
2040516220732227,115170,TX,"size_bytes=192|tx=5b4a468901376ae8400371684e9cc5be9c946dd85df83e286bfac29d0c83d195"
2040516663292662,13360,INV,"size_bytes=37"
2040516663816752,3910,INV,"size_bytes=37"
2040516713739065,222040,TX,"size_bytes=191|tx=d95a78b8f8f71bdcfd9a44e27b159bc22de9ac13a1d60c6ee88c9804e5421a8b"
2040517180360731,13740,INV,"size_bytes=37"
2040517192114862,11030,INV,"size_bytes=37"
2040517284036238,151390,TX,"size_bytes=288|tx=90ba70d31784cdd9845ddf95d4f326e27f4b5b6acf3a534200770bb5af0b2ebd"
2040517413354345,9570,INV,"size_bytes=37"
2040517456479917,7430,INV,"size_bytes=37"
2040517470492028,107550,TX,"size_bytes=307|tx=65f1f2d8e89678084dd5339b40d25cafa21205c9e98402f467225f356170c286"
2040517578609174,7960,INV,"size_bytes=37"
2040517579153264,3750,INV,"size_bytes=37"
2040517592614655,180650,TX,"size_bytes=223|tx=a9dc89d2e4d6373ddcf28cb5966137261bfc1524578e0102f31f72d85c77760c"
2040518316379457,5410,INV,"size_bytes=37"
2040518319161037,2840,INV,"size_bytes=37"
2040518327566107,120590,TX,"size_bytes=191|tx=d2fe214f39fc6442a9a8ea1f15dfae0a85b0b972e3a022780470d9101435124f"
2040518669280897,5120,INV,"size_bytes=37"
2040518676559897,4450,INV,"size_bytes=37"
2040518677107177,13090,ADDRV2,""
2040518691691318,93760,TX,"size_bytes=191|tx=67a53b468d45af14dd496fa416a121335b03c00d80b149e726ff10a6b1ce2dd0"
2040519451337132,25970,INV,"size_bytes=397"
2040519831654604,7330,INV,"size_bytes=37"
2040519843417634,5280,INV,"size_bytes=37"
2040519851258504,144410,TX,"size_bytes=193|tx=9ce82b644fe15694fe49e5039a691ae90c2090bfbdf61662c1743b4629100ba3"
2040520251218277,7890,INV,"size_bytes=37"
2040520268602028,5760,INV,"size_bytes=37"
2040520272520099,113260,TX,"size_bytes=193|tx=ca899ba40e835c96a9da041f13d67bc7b1d4b8324524dbb0115537466abe623d"
2040520352611003,5550,INV,"size_bytes=37"
2040520354865593,3300,INV,"size_bytes=37"
2040520368898164,110520,TX,"size_bytes=194|tx=2ca3d4250800734c64dd30f4ababc9654842c38b7d43927cbe0f21a220446fc1"
2040520673611962,17820,GD,""
2040520967705938,10580,INV,"size_bytes=37"
2040521000762900,5650,INV,"size_bytes=37"
2040521018736541,121250,TX,"size_bytes=234|tx=3e0551148400345abaf0190703a623a2f52302c71ff1e9b4a4d7efcf09a5856e"
2040521540794091,6640,INV,"size_bytes=37"
2040521545280391,4050,INV,"size_bytes=37"
2040521562684203,205790,TX,"size_bytes=195|tx=5eb1a53309ae8db22041871c5363afa30738256c809380516b8129b98e91842d"
2040521606914045,13650,INV,"size_bytes=37"
2040521622559326,10430,INV,"size_bytes=37"
2040521629844016,155761,TX,"size_bytes=162|tx=da8a4e51c57f3aafe8868e312d1449a932b9912f636f160bb69e03bbaf5e1e54"
2040521715008911,16630,INV,"size_bytes=73"
2040521810828427,24810,INV,"size_bytes=217"
2040521925080073,14270,INV,"size_bytes=37"
2040521931222104,8160,INV,"size_bytes=37"
2040521936817074,130180,TX,"size_bytes=188|tx=f3166ce91df624e50d550a53c39a1ed7a17f249009d2a3d328e4d96fc5e26c94"
2040522155312537,14870,INV,"size_bytes=37"
2040522172701898,139060,TX,"size_bytes=192|tx=7bc6a478f6939495609693f34a9bff1f8403b9beaa4b243504e84dbb86726c07"
2040522180493598,7230,INV,"size_bytes=37"
2040522382186689,14370,INV,"size_bytes=73"
2040522462863754,15260,INV,"size_bytes=73"
2040522560342389,14190,INV,"size_bytes=37"
2040522565352380,5880,INV,"size_bytes=37"
2040522588898061,148150,TX,"size_bytes=192|tx=f148231dd70d16fc8dafa0b0896645a7bde268bb5890bd4e32bd6240dff33771"
2040522589054931,4810,INV,"size_bytes=37"
2040522595041981,4960,INV,"size_bytes=37"
2040522596137662,17520,GD,""
2040522604012722,104030,TX,"size_bytes=304|tx=3e45b1ea6ef3f9bebdc53fbeecbaf7f2a54b90e82736e094e2c59d6fc5ce32c6"
2040522760866771,13670,INV,"size_bytes=37"
2040522787194222,9810,INV,"size_bytes=37"
2040522788913753,348600,TX,"size_bytes=902|tx=d8c13b3945ab8447bb7d1852e6fb2077953aace66270aee2abb96d2738b0263a"
2040522829256925,10460,INV,"size_bytes=37"
2040522833661285,5270,INV,"size_bytes=37"
2040522848242486,150400,TX,"size_bytes=223|tx=213abf52054a7002a38d0f167f89b34a92247c46a914df74b52ea05578b828a6"
2040522865604967,6270,INV,"size_bytes=37"
2040522867303217,9960,INV,"size_bytes=145"
2040522874569528,5760,INV,"size_bytes=37"
2040522890819439,114230,TX,"size_bytes=194|tx=3bbfd2f9f061fb19826c87404017ab5034dadf9bc86e85c7a8c5bb735d55aa82"
2040523514942494,13130,INV,"size_bytes=37"
2040523517665234,4900,INV,"size_bytes=37"
2040523568086097,179190,TX,"size_bytes=203|tx=90dfb22875c7833be3adbeeece9832eb90b0d35bf37e3def52f141f306b1d861"
2040523941163879,32430,GD,""
2040524245987567,26800,INV,"size_bytes=73"
2040524267755118,17330,INV,"size_bytes=73"
2040524268364618,472000,TX,"size_bytes=998|tx=b077dce3fa3d7fe8443b4bd95851558b1f60ee42442c8f243cbdff90e8b9ffa2"
2040524268847298,84300,TX,"size_bytes=223|tx=b0c3c1c110763418dd50a321ca734a5bd0485337d56825126443504213a8ce85"
2040524448148109,14510,INV,"size_bytes=37"
2040524453154599,7090,INV,"size_bytes=37"
2040524462131059,144310,TX,"size_bytes=215|tx=2a8eb069d0311158ed63571ee1609285197f553fb83bf88c4bc430b9ca566ec4"
2040524519301952,20770,INV,"size_bytes=181"
2040524707483243,8160,INV,"size_bytes=37"
2040524708035153,3550,INV,"size_bytes=37"
2040524777506267,127490,TX,"size_bytes=191|tx=1b9ad7bfaaafcacd9d4dbbbfb9c692091edf353fe79fda8ff8caee667a90a099"
2040524862652622,4490,INV,"size_bytes=37"
2040524875538483,5840,INV,"size_bytes=73"
2040524878891013,90970,TX,"size_bytes=191|tx=ed3c8c5afea40a959298725d8bf29a7f11a5f5c893e71b4911e20e3fc6077c66"
2040524878987863,2660,INV,"size_bytes=37"
2040524885610553,77810,TX,"size_bytes=192|tx=5af180e0f040e36afe5a4a3fe4771c56e03f7a1073108d8effd31fb03a09323b"
2040524948925437,7670,INV,"size_bytes=73"
2040524965720218,4780,INV,"size_bytes=73"
2040524996735110,2868880,TX,"size_bytes=7650|tx=d529b9cb496e49a985e8ae069b6554b26ba10d6465bc31592a749e0427f12c85"
2040524999618520,303030,TX,"size_bytes=785|tx=0fed707f18230785bed8264331dbfadf516e84b8a097be780cd6ffc373875b36"
2040525461501526,14640,INV,"size_bytes=37"
2040525468195277,4790,INV,"size_bytes=37"
2040525476633877,217090,TX,"size_bytes=342|tx=1f07af81cdde265741d8edd2691b2d1de036e06c0dd0d7e8507cadd4a3d45af1"
2040526953288971,21420,ADDRV2,""
2040527107337550,14570,INV,"size_bytes=37"
2040527112907180,8340,INV,"size_bytes=37"
2040527115180131,22630,INV,"size_bytes=217"
2040527127474901,159400,TX,"size_bytes=205|tx=c317ab971891597ab24952cf2fa81d446e09f8a49a347d39e607b9edb1f4262d"
2040528115629908,13290,INV,"size_bytes=37"
2040528120134578,3710,INV,"size_bytes=37"
2040528132442779,144560,TX,"size_bytes=222|tx=5de85fa992f7a152516cd520858402bccc50d7b931ee35b028436206227cfc83"
2040528138584619,4730,INV,"size_bytes=37"
2040529587240171,26460,GD,""
2040530158633934,12760,INV,"size_bytes=37"
2040530174951785,4090,INV,"size_bytes=37"
2040530182718655,133710,TX,"size_bytes=235|tx=d2354891beef9efb7f58f61f2a5fa061887251cb6cfa5df2a55dd6c475c20322"
2040530420775029,15720,GD,""
2040531449886328,14620,INV,"size_bytes=73"
2040531616229488,13910,INV,"size_bytes=37"
2040531635807829,8490,INV,"size_bytes=37"
2040531639194679,167790,TX,"size_bytes=223|tx=e9f1a7c3b70376b0ae93887fa75873b78f134b99776d568b84c847f4879f7dec"
2040531778294297,14050,INV,"size_bytes=37"
2040531852106171,12240,INV,"size_bytes=37"
2040531877314073,11800,INV,"size_bytes=37"
2040531894630334,10160,INV,"size_bytes=37"
2040531895744044,217230,TX,"size_bytes=339|tx=d8b22fa3991bdf649099d9e57a1596903a46b0c5aec7e9f3d4f64a527c55dae7"
2040532588734933,14920,INV,"size_bytes=37"
2040532602145444,8780,INV,"size_bytes=37"
2040532605520144,281290,TX,"size_bytes=393|tx=54739b49c11d513e32917e5b8429ea0d82860da491f1fcb67333f9a0b031132a"
2040532789255485,14600,INV,"size_bytes=37"
2040532795950305,4980,INV,"size_bytes=37"
2040532798765796,132740,TX,"size_bytes=192|tx=bcc5a04cac63ad8e2d95b889ff770200e9dc2daf7e1ec5f64d970c97ae82e90b"
2040533625604033,14700,INV,"size_bytes=37"
2040533628931693,4950,INV,"size_bytes=37"
2040533641282873,171000,TX,"size_bytes=226|tx=5a277aa34902174c93a667ea1d656b6837be84a604ab0a75efd78c31554d3099"
2040533711875248,12820,INV,"size_bytes=37"
2040533730903849,9070,INV,"size_bytes=37"
2040533732025919,137990,TX,"size_bytes=191|tx=375f8bc70a0ffb6917cd619c114c6fcc81ef53917b3e6d3b84ea919edc55208e"
2040533758914310,7300,INV,"size_bytes=37"
2040533760105411,4940,INV,"size_bytes=37"
2040533770667441,148990,TX,"size_bytes=223|tx=b6e79e05e4ea48cd6ce076de8836d34fc8329bb68d78bf75b4f8bbba7c9ed1fc"
2040534944842408,28430,INV,"size_bytes=73"
2040535009251532,13930,INV,"size_bytes=37"
2040535023799693,7980,INV,"size_bytes=37"
2040535025478113,211030,TX,"size_bytes=340|tx=3908e9199605a7f1ad8c567ddac8eb0835d4b49b94e46526fa9d47f276a591dc"
2040535110705167,11380,INV,"size_bytes=37"
2040535111176617,4030,INV,"size_bytes=37"
2040535118477308,125250,TX,"size_bytes=191|tx=2b62bc098e50960a55d52d22747675234fb4a47a6df6e66242ad9285d946cdea"
2040535185717782,13430,INV,"size_bytes=109"
2040535523511971,18070,INV,"size_bytes=73"
2040535555970263,8710,INV,"size_bytes=73"
2040535586237335,134580,TX,"size_bytes=194|tx=ffd4e2c560b247fa76d77e45d5ef28bd437fb0cd97d99c88d0fb42ab1664cb62"
2040535586377915,78760,TX,"size_bytes=222|tx=61e2664b8186f2958f7d5040f73b9e25aeeb18cbfac574797e55c91fc82ac598"
2040535639433598,12270,INV,"size_bytes=145"
2040535711136292,4570,INV,"size_bytes=37"
2040535719538402,4720,INV,"size_bytes=37"
2040535721221132,91540,TX,"size_bytes=203|tx=787b8a490c3b612e61c0cd53f1728768eb229d4eb3afd78829b18f138e38315b"
2040535858069170,5080,INV,"size_bytes=37"
2040535868543841,4650,INV,"size_bytes=37"
2040535873030711,87650,TX,"size_bytes=223|tx=fd85b468d4d926df6b71538f5c6f3c6529e18d75577bfcdbaa334f794dc48d1e"
2040536133508596,4910,INV,"size_bytes=37"
2040536146955776,3670,INV,"size_bytes=37"
2040536159848567,131920,TX,"size_bytes=347|tx=116b3fe65272f3084972827d6a4dc8cd1916a6b0f9fb1b4f14d122c686ca411a"
2040536301578546,17080,INV,"size_bytes=253"
2040536455054474,5540,INV,"size_bytes=37"
2040536466255535,5520,INV,"size_bytes=37"
2040536472424995,96670,TX,"size_bytes=246|tx=f604c6733e88a98a52275818e086f70ebb599e13e390e79e50cdf6b37d4fb3bc"
2040536639927845,16640,INV,"size_bytes=253"
2040536928973331,5190,INV,"size_bytes=37"
2040536932881231,2990,INV,"size_bytes=37"
2040536942979482,126890,TX,"size_bytes=205|tx=aa0d32ee32d050396d4514fca23edf42baec1e12a66078c3c0d77b6a88abb37f"
2040536951372642,4480,INV,"size_bytes=37"
2040536959774763,2860,INV,"size_bytes=37"
2040537010211506,142290,TX,"size_bytes=331|tx=db191d18ae7f871556e80cdc04fdef5f37e78a6b5f26a8e4c0fe8119dcf22dbb"
2040537272935861,14710,GD,""
2040537378254167,19510,INV,"size_bytes=325"
2040537704249035,6690,INV,"size_bytes=37"
2040537713772836,3080,INV,"size_bytes=37"
2040537720510286,157090,TX,"size_bytes=332|tx=accb374ee4fecd245ff15410555952e14e83214ef9de711cb1a1e2e08a1bdd53"
2040537843740553,5160,INV,"size_bytes=37"
2040537843758673,2350,INV,"size_bytes=37"
2040537853589404,132930,TX,"size_bytes=5288|tx=b5b8414dc38bbda6f5608352ae2137f098660a0e3bb58ee79767561b052db84e"
2040537974268921,4710,INV,"size_bytes=37"
2040537983783731,2990,INV,"size_bytes=37"
2040538005079422,115410,TX,"size_bytes=248|tx=73cd39ac273fce462f1344513752c47cf1e553ffdb4bd0fd64ef9c7badc5a9eb"
2040538864395261,16700,GD,""
2040539272206145,6970,INV,"size_bytes=37"
2040539273875605,3150,INV,"size_bytes=37"
2040539281170795,98930,TX,"size_bytes=194|tx=5991135c176031d25758d9858f1fbe89d92f2b78c1bd47f237ec249b6fb705c0"
2040539802159335,25320,INV,"size_bytes=361"
2040540269340762,5930,INV,"size_bytes=37"
2040540272681992,3460,INV,"size_bytes=37"
2040540277167102,2810,INV,"size_bytes=37"
2040540292329713,181240,TX,"size_bytes=426|tx=1e5e66c353cab2ecfdc51fdb002d7d6477b414ece12d01ee44f82816aa0a3b06"
2040540292520743,3370,INV,"size_bytes=37"
2040540316946954,6670,INV,"size_bytes=73"
2040540329845985,37530,TX,"size_bytes=300|tx=bbbc4ecf06ba5b9c31e59c26626b4d981348a02453a7a70e8a0fb16661df8084|invalid=1"
2040540350572286,147110,TX,"size_bytes=302|tx=82531f4b57ee0283b2552773132c905e740f23d51d5f933ee7b0f3b1e2fa8ea2"
2040540350846756,3240,INV,"size_bytes=37"
2040540918030208,6100,INV,"size_bytes=37"
2040540923621539,4760,INV,"size_bytes=37"
2040540934297059,236210,TX,"size_bytes=380|tx=0a3247a4d50afe53ade5d29af04b05f3d68771f8fdc1919545ef625c8fdbf936"
2040541026706875,27700,ADDRV2,""
2040541486611211,8610,INV,"size_bytes=37"
2040541487727961,3840,INV,"size_bytes=37"
2040541547689724,144170,TX,"size_bytes=291|tx=c24b09ad8a85fd0c9db500fe27c83fb39fcf2ef1d09b42f9ca9fb0d883cc181b"
2040541547845054,3560,INV,"size_bytes=37"
2040541552847284,4210,INV,"size_bytes=37"
2040541565128375,1074790,TX,"size_bytes=2694|tx=6fb5ebe344aa047fed255c3894bc631448a58e71c4c2bcb8afdc4c9ce30903cb"
2040541747659606,5820,INV,"size_bytes=37"
2040541751013526,3330,INV,"size_bytes=37"
2040541762219956,111690,TX,"size_bytes=225|tx=5083f13ebe49214ca45050fcb529b5c9a3e31af90be234ae9404b3ecb2de5a11"
2040542152118209,9790,INV,"size_bytes=145"
2040543057377940,18980,GD,""
2040544046662127,13790,INV,"size_bytes=37"
2040544047198757,3380,INV,"size_bytes=37"
2040544062357108,219570,TX,"size_bytes=300|tx=da48d7a2534d852354eb74214e252c4dde64aaf2da14bb79a856312858e7d92c"
2040544093155089,17890,GD,""
2040544136167552,5140,INV,"size_bytes=37"
2040544142986712,3390,INV,"size_bytes=37"
2040544280242870,112390,TX,"size_bytes=195|tx=1268c97c2152a1080c01520ff04fd52de566450d5e31fe8b608a63106d3d279a"
2040544772078538,9070,INV,"size_bytes=73"
2040544812421110,6650,INV,"size_bytes=73"
2040544912229056,279180,TX,"size_bytes=631|tx=a59c665764375000afee1696d661118e19eddb9426012999da773b66749c2991"
2040544912518106,93490,TX,"size_bytes=234|tx=178a6440327d1d32a7beb09dbc81ec78a0741e330c6a55f2996d7075d07033c5"
2040544927271627,4340,INV,"size_bytes=37"
2040544927802827,3010,INV,"size_bytes=37"
2040545005687511,4670,INV,"size_bytes=37"
2040545006833151,86150,TX,"size_bytes=223|tx=ecaf1b278fd0411192ed6c1226173ba45c268a665793a8c235023ba435994b56"
2040545006927521,3220,INV,"size_bytes=37"
2040545017461982,82070,TX,"size_bytes=223|tx=8478219838225a96d019766fc4e11215396a87aea810aefb977eb6ee1cd2bc1c"
2040545114460067,4820,INV,"size_bytes=37"
2040545116077238,2900,INV,"size_bytes=37"
2040545132330679,105250,TX,"size_bytes=223|tx=7350a868578d32a0134a7bfd99c46d79be0d46160083da6efbdf10907d2fb38a"
2040545328363780,6410,INV,"size_bytes=37"
2040545337859780,3100,INV,"size_bytes=37"
2040545338990150,122530,TX,"size_bytes=223|tx=eddbd8c00def2704e847d44cdb7dc8b805d91b91f2065db029416de79cc403db"
2040545400613564,13890,INV,"size_bytes=217"
2040545769220715,7420,INV,"size_bytes=37"
2040545784900366,107680,TX,"size_bytes=188|tx=f8ae728ced9149a09b4cc19e331f308959e9fdf4b4f763e1f55509b444fbda4d"
2040545818514257,3350,INV,"size_bytes=37"
2040545827459368,4060,INV,"size_bytes=37"
2040545840235919,6420,INV,"size_bytes=37"
2040545845431129,114390,TX,"size_bytes=222|tx=cdbe7e58678756d90d2addb0d8b2ba45295c40127ae45b02811624c9352b7472"
2040546536093338,6730,INV,"size_bytes=37"
2040546539482139,3030,INV,"size_bytes=37"
2040546558502700,5020,INV,"size_bytes=37"
2040546573632751,101050,TX,"size_bytes=234|tx=5e6e5521722dc3767a038572f18690122fbbfb37fb15ed192ec35619a68a73bc"
